dimensions,weight,url,price,reviews,subDepartment,department,departmentRank,name
6.5 x 6.5 x 10.8 inches,6.4 ounces,http://www.amazon.com/BERNAT-Baby-Blanket-Little-Roses/dp/B00FOXXQNG,$7.88,2,Sewing,"Arts, Crafts & Sewing","6,745","BERNAT Baby Blanket Big Ball Yarn, Little Roses"
0.2 x 8.9 x 11.8 inches,0.8 ounces,http://www.amazon.com/DMC-COLORCRD-Needlework-Threads-12-Page/dp/B001C1NMO2,$6.75,43,Sewing,"Arts, Crafts & Sewing","7,077",DMC COLORCRD Needlework Threads 12-Page Printed Color Card
4 x 4 x 4.5 inches,1.6 ounces,http://www.amazon.com/Spinrite-Sugarn-Cream-Solids-Orange/dp/B00G2F6RN6,$5.03,17,Sewing,"Arts, Crafts & Sewing","6,592","Spinrite Sugar'n Cream Yarn Solids, Super Size, Hot Orange"
,0.8 ounces,http://www.amazon.com/Books-Hand-Waxed-Linen-Thread/dp/B002MKREO6,$10.67,34,Sewing,"Arts, Crafts & Sewing","6,582",Books by Hand Waxed Linen Thread
2.2 x 0.8 x 0.8 inches,0.6 ounces,http://www.amazon.com/Sulky-Premium-Invisible-Thread-440-Yard/dp/B003W126LK,$2.99,21,Sewing,"Arts, Crafts & Sewing","6,739","Sulky Premium Invisible Thread for Sewing, 440-Yard, Clear"
,1.6 pounds,http://www.amazon.com/Cap-Hat-Embroidery-Hoop-Package/dp/B005PZU51O,$49.99,34,Sewing,"Arts, Crafts & Sewing","6,537","Cap Hat Embroidery Hoop Package - Includes Free Sock Hoop, 7 Spools of Embroidery Thread and Embroidery Scissors"
,8 ounces,http://www.amazon.com/Polyester-Sewing-Thread-Set-Spools/dp/B006OGNO16,$11.00,54,Sewing,"Arts, Crafts & Sewing","6,498",Polyester Sewing Thread Set - 24 Spools (200 Yards Each)
6.5 x 6.5 x 10.8 inches,11.2 ounces,http://www.amazon.com/BERNAT-Baby-Blanket-Little-Cosmos/dp/B00FOXXPXM,$7.88,10,Sewing,"Arts, Crafts & Sewing","6,543","BERNAT Baby Blanket Big Ball Yarn, Little Cosmos"
,10.4 ounces,http://www.amazon.com/Cotton-Thread-Set-Pastel-Tones/dp/B00771JFME,$13.13,24,Sewing,"Arts, Crafts & Sewing","55,870",Cotton Thread Set - 6 Pastel Tones - 1000M
6.5 x 6.5 x 10.8 inches,11.2 ounces,http://www.amazon.com/BERNAT-Baby-Blanket-Little-Petunias/dp/B00FOXXR8K,$7.49,8,Sewing,"Arts, Crafts & Sewing","6,374","BERNAT Baby Blanket Big Ball Yarn, Little Petunias"
,3.5 pounds,http://www.amazon.com/Elipse-Embroidery-Package-Scissors-Babylock/dp/B002P0AWZG,$79.99,151,Sewing,"Arts, Crafts & Sewing","6,295","Elipse 4-Hoop Embroidery Package w/ Embroidery Thread and Scissors for Brother PE-700, PE700II, PE-750D, PE-770, PE-780D, Innovis 1000, Innovis 1200, Innovis 1250D, PC-6500, PC-8200, PC-8500 and Babylock Ellure, Emore and Esante"
,0.3 ounces,http://www.amazon.com/Spools-White-Embroidery-Machine-Thread/dp/B003WD2T06,$9.99,78,Sewing,"Arts, Crafts & Sewing","6,305",20 Spools White & Black Embroidery Machine Thread
1.1 x 2.7 x 4.3 inches,8 ounces,http://www.amazon.com/DMC-284Z-Metallic-Embroidery-43-7-Yard/dp/B005572XGW,$2.62,28,Sewing,"Arts, Crafts & Sewing","6,301","DMC 284Z Metallic Embroidery Thread, 43.7-Yard, Gold"
,,http://www.amazon.com/HEMOON-Jogging-Tracksuit-Training-Trousers/dp/B00VLCL58M,$14.98,368,Sports & Fitness,Sports & Outdoors,32,HEMOON Mens Jogging Pants Tracksuit Bottoms Training Running Trousers
8 x 7 x 2 inches,8 ounces,http://www.amazon.com/Under-Armour-Mens-Raid-Short/dp/B00U8TFZGW,$17.75,106,Sports & Fitness,Sports & Outdoors,57,Under Armour Men's Raid Short
5.5 x 4.5 x 0.9 inches,5.6 ounces,http://www.amazon.com/OPTP-Stretch-Strap-Exercise-Booklet/dp/B00065X222,$11.39,"1,840",Sports & Fitness,Sports & Outdoors,198,OPTP Stretch Out Strap with Exercise Booklet
14 x 5.5 x 15 inches,1.8 pounds,http://www.amazon.com/Duro-Med-Relax-Support-Cushion-Properly/dp/B000HLYKSU,$15.13,"2,224",Medical Supplies & Equipment,Health & Personal Care,194,"Duro-Med Relax-a-Bac, Lumbar Back Support Cushion Pillow with Insert and Strap to Properly Align the Spine and Ease Lower Back Pain, Gray"
,3.2 ounces,http://www.amazon.com/Camelbak-Eddy-Bottle-0-75-Liter-25-Ounce/dp/B00M2VPMJ4,$9.50,"1,528",Sports & Fitness,Sports & Outdoors,52,Camelbak Eddy Bottle 0.75-Liter/25-Ounce
,,http://www.amazon.com/Hanes-Short-Sleeve-ComfortSoft-T-Shirt/dp/B00KBZO8UC,$10.00,429,Men,"Clothing, Shoes & Jewelry",31,Hanes Men's 4 Pack Short Sleeve ComfortSoft T-Shirt
,3 pounds,http://www.amazon.com/Balega-Hidden-Comfort-Running-Socks/dp/B008LEBIX0,$8.85,861,Sports & Fitness,Sports & Outdoors,50,Balega Hidden Comfort Running Socks
,,http://www.amazon.com/Capezio-Girls-Stretch-Footed-Tight/dp/B0037KMI5K,$7.20,491,Sports & Fitness,Sports & Outdoors,23,Capezio Girls' Hold & Stretch Footed Tight
7.5 x 9 x 0.1 inches,3.2 ounces,http://www.amazon.com/Official-Rated-Swim-Cap-Amazon/dp/B00074USZQ,$4.45,914,Sports & Fitness,Sports & Outdoors,49,Official #1 Rated Swim Cap on Amazon - Speedo Silicone Solid Swim Cap
4.1 x 3.8 x 1.9 inches,,http://www.amazon.com/Band-Aid-Adhesive-Bandages-Comfort-Assorted/dp/B0014CV2IW,$2.48,57,,,31,"Band-Aid Brand Adhesive Bandages, Comfort Sheer, Assorted, 80 Count"
,3.2 ounces,http://www.amazon.com/Speedo-Vanquisher-Mirrored-Swim-Goggle/dp/B00SMHMZAQ,$36.95,"1,135",Sports & Fitness,Sports & Outdoors,48,Speedo Vanquisher 2.0 Mirrored Swim Goggle
,,http://www.amazon.com/Vitalsox-Graduated-Compression-VT1211-Performance/dp/B004BKIPXO,$21.99,"1,631",Medical Supplies & Equipment,Health & Personal Care,22,"Vitalsox Graduated Compression VT1211 Performance Patented Training, Race, and Recovery Socks Pairs with DryStat"
,,http://www.amazon.com/ASICS-Mens-Kayano-Running-Shoe/dp/B00IEVU4WQ,$119.95,652,Men,"Clothing, Shoes & Jewelry",8,ASICS Men's Gel Kayano 21 Running Shoe
10 x 4 x 4 inches,5.6 ounces,http://www.amazon.com/Nalgene-Narrow-Reusable-Bottle-Tritan/dp/B00AB240SK,$7.73,"1,138",Sports & Fitness,Sports & Outdoors,44,NALGENE Tritan 1-Quart Narrow Mouth BPA-Free Water Bottle
0.2 x 0.8 x 2.2 inches,0.6 ounces,http://www.amazon.com/Fitbit-Wireless-Activity-Sleep-Tracker/dp/B0095PZHPE,$86.63,"10,017",Wearable Technology,Electronics,180,"Fitbit One Wireless Activity Plus Sleep Tracker, Black"
,2 pounds,http://www.amazon.com/Trigger-Point-Performance-Revolutionary-Roller/dp/B00ESA8JY2,$64.99,"2,473",Sports & Fitness,Sports & Outdoors,47,Trigger Point Performance The Grid Revolutionary Foam Roller
,0.3 ounces,http://www.amazon.com/Henoda-Replacement-Charger-Fitbit-Wireless/dp/B00W9D9UAW,$8.99,171,Sports & Fitness,Sports & Outdoors,42,Henoda Black Replacement USB Charger Cable for Fitbit Charge HR Band Wireless
7.6 x 4.1 x 1.7 inches,5 ounces,http://www.amazon.com/Under-Armour-Original-Boxerjock-Briefs/dp/B0038A1AEY,$10.35,959,Sports & Fitness,Sports & Outdoors,43,"Under Armour Men's The Original Boxerjock 6"" Briefs"
,,http://www.amazon.com/Champion-Mens-Jersey-Short-Pockets/dp/B00AKSBTGG,$4.94,"1,016",Men,"Clothing, Shoes & Jewelry",16,Champion Men's Jersey Short With Pockets
1 x 4 x 7 inches,3.5 ounces,http://www.amazon.com/Command-Poster-Adhesive-Value-48-Strip/dp/B001KYSAN4,$7.84,578,Storage & Organization,Home & Kitchen,12,"Command Poster Adhesive Value Pack, 48-Strip"
18 x 12.2 x 18 inches,1.3 pounds,http://www.amazon.com/Duck-Original-Protective-Packaging-284054/dp/B00D3AFMT8,$14.97,825,Office & School Supplies,Office Products,48,"Duck Brand Bubble Wrap Original Protective Packaging, 12 Inches Wide x 150 Feet Long, Single Roll (284054)"
1.3 x 9.4 x 12 inches,2.9 pounds,http://www.amazon.com/Scotch-Laminating-11-4-Inches-100-Pack-TP3854-100/dp/B007VBXB48,$9.99,"1,890",Office Electronics,Office Products,50,"Scotch Thermal Laminating Pouches, 8.9 x 11.4-Inches, 3 mil thick, 100-Pack (TP3854-100)"
6.2 x 7.2 x 1 inches,1.6 ounces,http://www.amazon.com/Expo-Low-Odor-Markers-12-Pack-Assorted/dp/B000J0B2YY,$8.28,374,Office & School Supplies,Office Products,51,"Expo 2 Low-Odor Dry Erase Markers, Fine Point, 12-Pack, Assorted Colors"
7 x 3 x 0.5 inches,2.1 ounces,http://www.amazon.com/Westcott-Handle-Scissors-Colors-14596/dp/B001PIXW8I,$2.90,92,Crafting,"Arts, Crafts & Sewing",49,"Westcott Soft Handle Kids Scissors, Colors May Vary, 5-Inch Blunt (14596)"
1.1 x 2.8 x 4.5 inches,4.5 ounces,http://www.amazon.com/Crayola-Crayons-24-count-52-3024/dp/B00004TTI6,$2.94,145,"Painting, Drawing & Art Supplies","Arts, Crafts & Sewing",10,"Crayola Crayons, 24 count (52-3024)"
0.2 x 4.8 x 4.8 inches,1.3 ounces,http://www.amazon.com/Post-Markers-Assorted-Bright-670-10AB/dp/B007QFATEO,$3.42,187,Office & School Supplies,Office Products,47,"Post-it Page Markers, 1/2 in x 1 3/4 in, Assorted Bright Colors, 50 Sheets/Pad, 10 Pads/Pack (670-10AB)"
3.3 x 2.2 x 4 inches,2.2 ounces,http://www.amazon.com/Canon-PG-240XL-Black-Cartridge/dp/B005VC8D88,$18.88,"1,204",Office & School Supplies,Office Products,,Canon PG-240XL Black Cartridge
3.5 x 12.3 x 2.3 inches,0.3 ounces,http://www.amazon.com/Swingline-Desktop-Hole-Punch-Precision/dp/B0006HUPHU,$8.99,571,Office & School Supplies,Office Products,46,"Swingline Desktop Hole Punch, Precision Pro, 2 - 3 Holes, Adjustable Centers, 10 Sheets (74037)"
8.5 x 2.5 x 5.5 inches,3.2 ounces,http://www.amazon.com/ADVANTUS-Polypropylene-Pencil-Inches-34104/dp/B0014DZE8K,$1.99,178,Office & School Supplies,Office Products,43,"ADVANTUS Polypropylene Pencil Box with Lid, 8.5 x 5.5 x 2.5 Inches, Clear (34104)"
9.4 x 6.8 x 6.3 inches,0.8 ounces,http://www.amazon.com/Mr-Sketch-Assorted-Scent-Markers/dp/B00006IFH0,$5.99,704,Office & School Supplies,Office Products,42,Mr. Sketch Assorted Scent Markers 12 Pack (20072)
2 x 3 x 3 inches,4 ounces,http://www.amazon.com/Post-Notes-Jaipur-Collection-654-5UC/dp/B00006JNN7,$6.59,783,Office & School Supplies,Office Products,45,"Post-it Notes, 3 in x 3 in, Jaipur Collection, 5 Pads/Pack (654-5UC)"
1.2 x 3.5 x 5.5 inches,0.3 ounces,http://www.amazon.com/Bostitch-Twist-N-Sharp-Sharpener-Assorted-PS1-ADJ/dp/B00IDVE9UA,$3.99,204,Office & School Supplies,Office Products,40,"Bostitch Twist-N-Sharp  Pencil Sharpener, Assorted Colors (PS1-ADJ)"
7.3 x 1 x 3.5 inches,12.8 ounces,http://www.amazon.com/Texas-Instruments-TI-83-Graphing-Calculator/dp/B00001N2QU,$93.99,"1,400",Office Electronics,Office Products,41,Texas Instruments TI-83 Plus Graphing Calculator
11 x 9.2 x 0.1 inches,2.2 ounces,http://www.amazon.com/Avery-Write-On-Dividers-8-Tabs-23079/dp/B001N40CB4,$1.49,165,Office & School Supplies,Office Products,39,"Avery Big Tab Write-On Dividers, 8-Tabs, 1 Set (23079)"
0.7 x 4.7 x 5.2 inches,0.3 ounces,http://www.amazon.com/Sharpie-Tank-Style-Highlighters-Colored-25076/dp/B00006IEJC,$3.78,212,Office & School Supplies,Office Products,38,"Sharpie Accent Tank-Style Highlighters, 6 Colored Highlighters (25076)"
,8 ounces,http://www.amazon.com/VIPERTEK-VTS-989-Heavy-Rechargeable-Flashlight/dp/B00FPE6UN2,$15.99,"1,497",Sports & Fitness,Sports & Outdoors,77,"VIPERTEK VTS-989 - 38,000,000 V Heavy Duty Stun Gun - Rechargeable with LED Flashlight"
1 x 2.8 x 5.8 inches,5 ounces,http://www.amazon.com/Pilot-Retractable-Premium-Roller-Point/dp/B001GAOTSW,$11.89,"2,828",Office & School Supplies,Office Products,37,"Pilot G2 Retractable Premium Gel Ink Roller Ball Pens, Fine Point, Black Ink, Dozen Box (31020)"
0.8 x 4.9 x 6.7 inches,5.3 ounces,http://www.amazon.com/Expo-Low-Odor-Chisel-8-Piece-Assorted/dp/B00006IFIL,$6.06,102,Office & School Supplies,Office Products,36,"Expo Low-Odor Dry Erase Set, Chisel Tip, 8-Piece, Assorted Colors"
10.2 x 1.6 x 11.6 inches,13.6 ounces,http://www.amazon.com/Avery-Durable-Binder-1-Inch-17012/dp/B0006SV7Q2,$2.74,"1,635",Office & School Supplies,Office Products,46,"Avery Durable View Binder with 1-Inch Slant Ring, Holds 8.5 x 11 Inches Paper, White, 1 Binder (17012)"
,4.8 ounces,http://www.amazon.com/Nalgene-The-Fly-Water-Bottle/dp/B0047GOONM,$5.07,975,Sports & Fitness,Sports & Outdoors,74,Nalgene On The Fly Water Bottle
7.5 x 3.5 inches,1.6 ounces,http://www.amazon.com/Rated-Patented-Sleep-Mask-Comfortable-Adjustable/dp/B00M9BC1M8,$11.95,"1,502",Sports & Fitness,Sports & Outdoors,106,#1 Rated Patented Sleep Mask - Premium Quality Eye Mask with Contoured Shape by Nidra - Ultra Lightweight & Comfortable-Adjustable Head Strap - Sleep Anywhere Anytime - Sleep Satisfaction Guaranteed
,,http://www.amazon.com/Champion-Mens-Powerflex-Compression-Short/dp/B00GYX1BBE,$9.36,652,Sports & Fitness,Sports & Outdoors,43,Champion Men's Powerflex Compression Short
,,http://www.amazon.com/Force-Assisted-Opening-Folding-4-5-Inch/dp/B00FOR2DTU,$8.70,"3,585",Sports & Fitness,Sports & Outdoors,72,Tac Force TF-705 Series Assisted Opening Folding Knife 4.5-Inch Closed
,,http://www.amazon.com/Iron-Gym-Upper-Body-Workout/dp/B00Y3A3HZ8,$29.47,"2,571",Sports & Fitness,Sports & Outdoors,73,Iron Gym Upper Body Workout
,1 pounds,http://www.amazon.com/Butler-Creek-Maglula-Magazine-9mm-45/dp/B010EJV000,$28.90,"7,717",Sports & Fitness,Sports & Outdoors,70,Butler Creek Maglula UpLULA Magazine Speed Loader 9mm-.45 ACP 24222 UP60B
2.1 x 1.2 x 6.2 inches,1 pounds,http://www.amazon.com/Motorola-MH230R-23-Mile-22-Channel-Two-Way/dp/B001UE6MIO,$39.99,"1,763",Portable Audio & Video,Electronics,,Motorola MH230R 23-Mile Range 22-Channel FRS/GMRS Two-Way Radio (Pair)
8.2 x 1.4 x 0.6 inches,12.6 ounces,http://www.amazon.com/Fitbit-Surge-Fitness-Superwatch-Black/dp/B00N2BWF6Q,$221.31,"2,066",Sports & Fitness,Sports & Outdoors,243,"Fitbit Surge Fitness Superwatch, Black, Large"
5 x 5 x 10 inches,1 pounds,http://www.amazon.com/Hydro-Flask-Insulated-Stainless-18-Ounce/dp/B00GA03F2O,$23.99,926,Sports & Fitness,Sports & Outdoors,71,"Hydro Flask Insulated Stainless Steel Water Bottle Wide Mouth with Hydro Flip Lid, 18-Ounce"
,,http://www.amazon.com/Soffe-197V-SR459A01-Large-Mens-Running-Short/dp/B003AU5W5K,$8.99,"1,462",Sports & Fitness,Sports & Outdoors,39,Soffe Men's Running Short
11 x 4 x 4 inches,5.6 ounces,http://www.amazon.com/Camelbak-Products-Chill-Water-Bottle/dp/B00J08J662,$10.80,579,Sports & Fitness,Sports & Outdoors,69,Camelbak Products Big Chill Water Bottle
,,http://www.amazon.com/Ball-Pump-Deluxe-Kit-Additional/dp/B00AWRSMRE,$6.79,17,Sports & Fitness,Sports & Outdoors,67,"Ball Pump Deluxe Kit - Pump, Needles, & Pressure Gauge With 3 Additional Needles"
,2.2 pounds,http://www.amazon.com/2000lbs-Static-Strength-Exercise-Stability/dp/B00BOM2JNY,$22.05,"1,800",Sports & Fitness,Sports & Outdoors,64,2000lbs Static Strength Exercise Stability Ball with Pump
,,http://www.amazon.com/Standard-Corn-Filled-Regulation-Cornhole-choose/dp/B00JVYQHPS,$20.00,996,Sports & Fitness,Sports & Outdoors,66,8 Standard Corn-Filled Regulation Cornhole Bags (choose your colors)
,,http://www.amazon.com/ASICS-Womens-GEL-Kayano-Running-Shoe/dp/B00IEWVWR6,$119.95,608,Women,"Clothing, Shoes & Jewelry",11,ASICS Women's GEL-Kayano 21 Running Shoe
,,http://www.amazon.com/Replacement-Wireless-Activity-Bracelet-Wristband/dp/B00MGA7Q9A,$8.49,702,Sports & Fitness,Sports & Outdoors,63,"i-smileå¨ 2pcs Replacement Bands with Metal Clasps for Fitbit Flex / Wireless Activity Bracelet Sport Wristband / Fitbit Flex Bracelet Sport Arm Band (No tracker, Replacement Bands Only) & 2pcs Black Silicon Fastener Ring For Free - Provided by i-smileå¨"
7.8 x 19 x 13 inches,1 pounds,http://www.amazon.com/High-Sierra-HSSBK-15-Swerve-Backpack/dp/B007E6ZKCG,$39.99,"1,270",Luggage & Travel Gear,"Clothing, Shoes & Jewelry",60,High Sierra Swerve Backpack
11.7 x 11.7 x 14.2 inches,1.6 pounds,http://www.amazon.com/Rolodex-Round-Wastebasket-Diameter-22351/dp/B00006IALF,$11.18,579,Storage & Organization,Home & Kitchen,66,"Rolodex Mesh Round Wastebasket, 11-1/2 Diameter x 14-1/4 H, Black (22351)"
20 x 16 x 1 inches,1.6 pounds,http://www.amazon.com/JanSport-Right-Pack-Backpack-1900cu/dp/B005E141Q4,$35.07,541,Outdoor Recreation,Sports & Outdoors,59,JanSport Right Pack Backpack - 1900cu in
6.6 x 0.9 x 3.3 inches,6.4 ounces,http://www.amazon.com/Texas-Instruments-MultiView-Scientific-Calculator/dp/B001A4G1TY,$17.87,220,Office Electronics,Office Products,,Texas Instruments TI-34 MultiView Scientific Calculator
3.7 x 13 x 13 inches,2.2 pounds,http://www.amazon.com/Mighty-3-Inch-Zipper-Binder-D-146-BLU/dp/B000SE0SK0,$18.99,833,Office & School Supplies,Office Products,65,"Case-it Mighty Zip Tab 3-Inch Zipper Binder, Blue, D-146-BLU"
2.3 x 3 x 4.4 inches,1.6 ounces,http://www.amazon.com/Scotch-Magic-Tape-Inches-3-Pack/dp/B0009F3P3U,$4.99,542,Office & School Supplies,Office Products,64,"Scotch Magic Tape , 3/4 x 300 Inches, 3-Pack  (3105)"
4.5 x 7.1 x 0.3 inches,0.8 ounces,http://www.amazon.com/Avery-No-Iron-Clothing-Assorted-40700/dp/B00IMJ2L62,$9.24,286,Office & School Supplies,Office Products,63,"Avery No-Iron Clothing Labels, White, Assorted, Pack of 45 (40700)"
11 x 1 x 9.9 inches,4.6 pounds,http://www.amazon.com/Five-Star-Notebook-Subject-73393/dp/B00U2YZQDU,$12.99,5,Office & School Supplies,Office Products,61,"Five Star Spiral Notebook, 3 Subject, 150 College Ruled Sheets, Black, Cobalt Blue, Red, 3 PACK (73393)"
3.7 x 5.1 x 2.9 inches,12 ounces,http://www.amazon.com/Paper-Mate-Arrowhead-Erasers-73015/dp/B00006IFAV,$4.99,526,Office & School Supplies,Office Products,62,"Paper Mate Arrowhead Pink Cap Erasers (73015), Pack of 144"
14.2 x 4.3 x 6.9 inches,1.4 pounds,http://www.amazon.com/Brother-Printer-TN660-Yield-Toner/dp/B00LJO8EQS,$49.40,307,Office & School Supplies,Office Products,,Brother Printer TN660 High Yield Toner
11 x 9 x 0.1 inches,0.8 ounces,http://www.amazon.com/Avery-Insertable-Plastic-Dividers-11901/dp/B0000AQOH2,$2.87,233,Office & School Supplies,Office Products,60,"Avery  Big Tab Insertable Plastic Dividers,  8-Tabs, 1 Set (11901)"
1.1 x 6.1 x 2.4 inches,1.6 ounces,http://www.amazon.com/Paper-Mate-Sharpwriter-Mechanical-3030131/dp/B00006IEE4,$2.99,384,Office & School Supplies,Office Products,59,"Paper Mate Sharpwriter 0.7mm Mechanical Pencils, 12 Yellow Pencils (3030131)"
1.3 x 4.1 x 7.5 inches,0.3 ounces,http://www.amazon.com/BIC-Sparkle-colorful-barrels-24-Count/dp/B0007L1VLO,$7.00,812,Office & School Supplies,Office Products,58,"BIC Pencil Xtra Sparkle (colorful barrels), Medium Point (0.7 mm), 24-Count"
6.5 x 2.5 x 5.8 inches,12 ounces,http://www.amazon.com/Canon-Office-Products-PG-240XL-CL-241XL/dp/B0061G4B6G,$44.85,"1,537",Office & School Supplies,Office Products,,Canon Office Products PG-240XL/CL-241XL with Canon GP502 Glossy Photo Paper - Combo Pack Ink
0.7 x 2.1 x 7.1 inches,1.1 ounces,http://www.amazon.com/Sharpie-Permanent-Markers-Point-30162PP/dp/B000QYLCWK,$1.64,"1,222",Office & School Supplies,Office Products,57,"Sharpie Permanent Markers, Fine Point, Black, 2 Pack (30162PP)"
2 x 3.6 x 5.5 inches,2.1 ounces,http://www.amazon.com/Sanford-1786520-Prismacolor-Premier-Sharpener/dp/B004ZDL0K2,$4.81,700,Office & School Supplies,Office Products,56,Prismacolor Premier Pencil Sharpener
6.5 x 0.7 x 3 inches,3.8 ounces,http://www.amazon.com/Texas-Instruments-Plus-Financial-Calculator/dp/B00000JZKB,$28.63,"1,120",Office Electronics,Office Products,54,Texas Instruments BA II Plus Financial Calculator
12.2 x 1.1 x 0.2 inches,0.3 ounces,http://www.amazon.com/Westcott-Punched-English-Metric-Inches/dp/B0006OKGY0,$1.29,56,Office & School Supplies,Office Products,55,"Westcott Hole Punched Wood Ruler English and Metric With Metal Edge, 12 Inches"
6 x 0.8 x 3.1 inches,5.6 ounces,http://www.amazon.com/Texas-Instruments-TI-30Xa-Scientific-Calculator/dp/B00000JBNS,$10.98,368,Office Electronics,Office Products,,Texas Instruments TI-30Xa Scientific Calculator
11.9 x 9.8 x 1.6 inches,0.3 ounces,http://www.amazon.com/Avery-Economy-Clear-Protectors-75091/dp/B00006IC89,$9.99,546,Office & School Supplies,Office Products,53,"Avery Economy Clear Sheet Protectors, Acid Free, Box of 100 (75091)"
,,http://www.amazon.com/ProSource-Puzzle-Exercise-Quality-Interlocking/dp/B00KHT4L1I,$23.95,484,Sports & Fitness,Sports & Outdoors,89,ProSource Puzzle Exercise Mat High Quality EVA Foam Interlocking Tiles
8.1 x 0.8 x 0.4 inches,0.8 ounces,http://www.amazon.com/Fitbit-Charge-Wireless-Activity-Wristband/dp/B00N2BVWOM,$101.97,"5,863",Sports & Fitness,Sports & Outdoors,290,"Fitbit Charge Wireless Activity Wristband, Slate, Large"
,,http://www.amazon.com/New-Balance-Mens-MX623v2-Cross-Training/dp/B007JTV5GI,$31.28,"3,200",Men,"Clothing, Shoes & Jewelry",16,New Balance Men's MX623v2 Cross-Training Shoe
,,http://www.amazon.com/Paracord-Planet-Spools-Parachute-Strand/dp/B00E62XXRA,$2.99,866,Sports & Fitness,Sports & Outdoors,61,"Paracord Planet 10', 25', 50', 100' Hanks & 250', 1000' Spools of Parachute 550 Cord Type III 7 Strand Paracord Over 200 Colors"
10 x 8 x 1 inches,8 ounces,http://www.amazon.com/Ultra-Pro-Pocket-Page-Protectors/dp/B005HIOVOG,$5.85,"1,118",Sports & Fitness,Sports & Outdoors,88,Ultra Pro 25/9 Pocket Page Protectors
9 x 7.9 x 9 inches,5.1 pounds,http://www.amazon.com/Perfect-Fitness-Ab-Carver-Pro/dp/B00B1N0R6C,$39.99,"2,317",Sports & Fitness,Sports & Outdoors,86,Perfect Fitness Ab Carver Pro
4.5 x 4.5 x 0.5 inches,0.8 ounces,http://www.amazon.com/Crosman-Pellgunoil%C2%AE-Air-Lubricating-ounces/dp/B0002IL6M6,$1.98,858,Sports & Fitness,Sports & Outdoors,84,Crosman Pellgunoilå¨ Air Gun Lubricating Oil (1/4 ounces)
,5.6 ounces,http://www.amazon.com/KT-Elastic-Kinesiology-Therapeutic-Tape/dp/B006O67IBI,$14.44,"1,048",Medical Supplies & Equipment,Health & Personal Care,87,KT TAPE PRO Elastic Kinesiology Therapeutic Tape - 20 Pre-Cut 10-Inch Strips
